      No     Day     Mon    Year  Qobs_0000000398  Qsim_0000000398
       1       1       7    1990       79.0000000       88.5864463
       2       2       7    1990       92.0000000       67.3362137
       3       3       7    1990       72.0000000       66.3099716
       4       4       7    1990       58.0000000       88.7169243
       5       5       7    1990       69.0000000      119.0100381
       6       6       7    1990       94.0000000      129.8121848
       7       7       7    1990      199.0000000      113.6667146
       8       8       7    1990      133.0000000      121.0513692
       9       9       7    1990      124.0000000      102.5058161
      10      10       7    1990      123.0000000       91.5174897
      11      11       7    1990       99.0000000       83.0426174
      12      12       7    1990       88.0000000       76.1789591
      13      13       7    1990       84.0000000       70.5055402
      14      14       7    1990       72.0000000       65.7402001
      15      15       7    1990       55.0000000       61.6856082
      16      16       7    1990       65.0000000       58.1988904
      17      17       7    1990       50.0000000       55.1735857
      18      18       7    1990       50.0000000       52.5284329
      19      19       7    1990       46.0000000       50.2001312
      20      20       7    1990       44.0000000       48.1385086
      21      21       7    1990       42.0000000       46.3032060
      22      22       7    1990       37.0000000       44.6613412
      23      23       7    1990       38.0000000       43.1858272
      24      24       7    1990       44.0000000       41.8541370
      25      25       7    1990       30.0000000       40.6473793
      26      26       7    1990       26.0000000       39.5495961
      27      27       7    1990       31.0000000       38.5472213
      28      28       7    1990       33.0000000       40.1996417
      29      29       7    1990       42.0000000       38.2474584
      30      30       7    1990       36.0000000       36.1448205
      31      31       7    1990       34.0000000       35.4082982
      32       1       8    1990       25.0000000       34.7250839
      33       2       8    1990       22.0000000       34.0892184
      34       3       8    1990       28.0000000       33.4955064
      35       4       8    1990       25.0000000       32.9394048
      36       5       8    1990       19.0000000       32.4169300
      37       6       8    1990       22.0000000       31.9245919
      38       7       8    1990       19.0000000       31.4592857
      39       8       8    1990       22.0000000       31.0182964
      40       9       8    1990       19.0000000       30.5992196
      41      10       8    1990       20.0000000       30.1999233
      42      11       8    1990       19.0000000       29.8185158
      43      12       8    1990       19.0000000       29.4533165
      44      13       8    1990       22.0000000       32.0003905
      45      14       8    1990       36.0000000       49.8065768
      46      15       8    1990       31.0000000       50.9965023
      47      16       8    1990       30.0000000       37.1430522
      48      17       8    1990       28.0000000       37.6982036
      49      18       8    1990       34.0000000       29.1781643
      50      19       8    1990       21.0000000       28.5865400
