      No     Day     Mon    Year  Qobs_0000000398  Qsim_0000000398
       1       1       7    1990       79.0000000       57.8478740
       2       2       7    1990       92.0000000       44.0337466
       3       3       7    1990       72.0000000       49.6499895
       4       4       7    1990       58.0000000       63.3494064
       5       5       7    1990       69.0000000       86.9783534
       6       6       7    1990       94.0000000       66.2696185
       7       7       7    1990      199.0000000       70.0045693
       8       8       7    1990      133.0000000       65.8732172
       9       9       7    1990      124.0000000       52.9879229
      10      10       7    1990      123.0000000       50.2019288
      11      11       7    1990       99.0000000       47.7756819
      12      12       7    1990       88.0000000       45.6521548
      13      13       7    1990       84.0000000       43.7846404
      14      14       7    1990       72.0000000       42.1345829
      15      15       7    1990       55.0000000       40.6699724
      16      16       7    1990       65.0000000       39.3640942
      17      17       7    1990       50.0000000       38.1945467
      18      18       7    1990       50.0000000       37.1424624
      19      19       7    1990       46.0000000       36.1918872
      20      20       7    1990       44.0000000       35.3292809
      21      21       7    1990       42.0000000       34.5431127
      22      22       7    1990       37.0000000       33.8235326
      23      23       7    1990       38.0000000       33.1621022
      24      24       7    1990       44.0000000       32.5515727
      25      25       7    1990       30.0000000       31.9857022
      26      26       7    1990       26.0000000       31.4591029
      27      27       7    1990       31.0000000       30.9671145
      28      28       7    1990       33.0000000       37.2698215
      29      29       7    1990       42.0000000       32.2637063
      30      30       7    1990       36.0000000       29.8523002
      31      31       7    1990       34.0000000       29.4456207
      32       1       8    1990       25.0000000       29.0601260
      33       2       8    1990       22.0000000       28.6934973
      34       3       8    1990       28.0000000       28.3437102
      35       4       8    1990       25.0000000       28.0089954
      36       5       8    1990       19.0000000       27.6878035
      37       6       8    1990       22.0000000       27.3787759
      38       7       8    1990       19.0000000       27.0807196
      39       8       8    1990       22.0000000       26.7925854
      40       9       8    1990       19.0000000       26.5134495
      41      10       8    1990       20.0000000       26.2424974
      42      11       8    1990       19.0000000       25.9790098
      43      12       8    1990       19.0000000       25.7223511
      44      13       8    1990       22.0000000       29.9464197
      45      14       8    1990       36.0000000       47.1539761
      46      15       8    1990       31.0000000       38.7686586
      47      16       8    1990       30.0000000       34.0395280
      48      17       8    1990       28.0000000       30.4032226
      49      18       8    1990       34.0000000       24.9220433
      50      19       8    1990       21.0000000       24.6515633
      51      20       8    1990       30.0000000       24.3902643
      52      21       8    1990       22.0000000       24.1372525
      53      22       8    1990       21.0000000       23.8917572
      54      23       8    1990       23.0000000       23.6531008
      55      24       8    1990       20.0000000       23.4206869
      56      25       8    1990       29.0000000       23.1939896
      57      26       8    1990       20.0000000       23.2958628
      58      27       8    1990       22.0000000       23.9791896
      59      28       8    1990       23.0000000       22.5733555
      60      29       8    1990       35.0000000       22.3559600
      61      30       8    1990       51.0000000      105.1059890
      62      31       8    1990       80.0000000       85.7389234
      63       1       9    1990       56.0000000       30.9239914
      64       2       9    1990       33.0000000       25.0281777
      65       3       9    1990       27.0000000       24.6357525
      66       4       9    1990       27.0000000       30.4209712
      67       5       9    1990       28.0000000       30.1768254
      68       6       9    1990       26.0000000       23.7646289
      69       7       9    1990       24.0000000       31.1333679
      70       8       9    1990       33.0000000       27.0521701
      71       9       9    1990       26.0000000       22.9186597
      72      10       9    1990       27.0000000       22.5287638
      73      11       9    1990       22.0000000       22.1669560
      74      12       9    1990       22.0000000       21.8296235
      75      13       9    1990       21.0000000       21.5137051
      76      14       9    1990       22.0000000       21.2165826
      77      15       9    1990       22.0000000       20.9360096
      78      16       9    1990       22.0000000       20.6700537
      79      17       9    1990       20.0000000       20.4170481
      80      18       9    1990       22.0000000       20.1755513
      81      19       9    1990       16.0000000       19.9443139
      82      20       9    1990       22.0000000       19.7222504
      83      21       9    1990       19.0000000       29.5482668
      84      22       9    1990       32.0000000       96.0415200
      85      23       9    1990       27.0000000       66.4379014
      86      24       9    1990       45.0000000       44.5396724
      87      25       9    1990       42.0000000       28.9723741
      88      26       9    1990       39.0000000       25.3707957
      89      27       9    1990       30.0000000       24.4618566
      90      28       9    1990       28.0000000       23.6977001
      91      29       9    1990       30.0000000       23.0693060
      92      30       9    1990       30.0000000       77.6498268
      93       1      10    1990       56.0000000      112.6226561
      94       2      10    1990       72.0000000       70.0704936
      95       3      10    1990       73.0000000       77.6288052
      96       4      10    1990       68.0000000       66.9269076
      97       5      10    1990       53.0000000       52.4415382
      98       6      10    1990       42.0000000       46.4590244
      99       7      10    1990       33.0000000       42.9820501
     100       8      10    1990       42.0000000       40.1320119
     101       9      10    1990       34.0000000       37.5121921
     102      10      10    1990       36.0000000       35.3232453
     103      11      10    1990       36.0000000       33.4286160
     104      12      10    1990       28.0000000       31.7803112
     105      13      10    1990       32.0000000       30.3392069
     106      14      10    1990       27.0000000       29.0732026
     107      15      10    1990       35.0000000       28.6612359
     108      16      10    1990       42.0000000       30.3455373
     109      17      10    1990       35.0000000       38.9694077
     110      18      10    1990       39.0000000       37.5913533
     111      19      10    1990       34.0000000       29.6032311
     112      20      10    1990       32.0000000       28.3889657
     113      21      10    1990       34.0000000       27.3192701
     114      22      10    1990       27.0000000       26.3714293
     115      23      10    1990       31.0000000       25.5275114
     116      24      10    1990       28.0000000       24.7725575
     117      25      10    1990       25.0000000       25.9054521
     118      26      10    1990       29.0000000       46.6997404
     119      27      10    1990       31.0000000       56.2793783
     120      28      10    1990       65.0000000      195.1972632
     121      29      10    1990       69.0000000      223.4257847
     122      30      10    1990      157.0000000      183.0376792
     123      31      10    1990      190.0000000      150.5588739
     124       1      11    1990      115.0000000      150.0033564
     125       2      11    1990      104.0000000      155.7388046
     126       3      11    1990      100.0000000      151.7499220
     127       4      11    1990      131.0000000      141.8538776
     128       5      11    1990      130.0000000      133.0233369
     129       6      11    1990      115.0000000      112.6331653
     130       7      11    1990      102.0000000       98.7843142
     131       8      11    1990       95.0000000       88.2929365
     132       9      11    1990       81.0000000       80.7719238
     133      10      11    1990       66.0000000       94.7432656
     134      11      11    1990       67.0000000      131.1228678
     135      12      11    1990       74.0000000      131.4805563
     136      13      11    1990      109.0000000      128.3401096
     137      14      11    1990       92.0000000      161.7522005
     138      15      11    1990       92.0000000      176.2120692
     139      16      11    1990      155.0000000      161.6755738
     140      17      11    1990      159.0000000      148.7122200
     141      18      11    1990      131.0000000      168.6456855
     142      19      11    1990      161.0000000      185.2174481
     143      20      11    1990      196.0000000      308.9067915
     144      21      11    1990      336.0000000      399.8705775
     145      22      11    1990      566.0000000      349.7775401
     146      23      11    1990      373.0000000      348.0871347
     147      24      11    1990      293.0000000      312.1874148
     148      25      11    1990      264.0000000      296.2301982
     149      26      11    1990      226.0000000      262.3365040
     150      27      11    1990      201.0000000      214.3829864
     151      28      11    1990      180.0000000      179.2778711
     152      29      11    1990      161.0000000      174.9570264
     153      30      11    1990      149.0000000      168.8852721
     154       1      12    1990      134.0000000      147.2717653
     155       2      12    1990      113.0000000      132.8190142
     156       3      12    1990       99.0000000      120.2823374
     157       4      12    1990      107.0000000      110.5552084
     158       5      12    1990       99.0000000      102.0568774
     159       6      12    1990       89.0000000       94.5553441
     160       7      12    1990       77.0000000       88.2883955
     161       8      12    1990       71.0000000       82.9570203
     162       9      12    1990       68.0000000       78.3910617
     163      10      12    1990       73.0000000       74.4556415
     164      11      12    1990       84.0000000       71.0429211
     165      12      12    1990       88.0000000       94.0746640
     166      13      12    1990       92.0000000      110.9553346
     167      14      12    1990      128.0000000      106.2542202
     168      15      12    1990      136.0000000       95.9755697
     169      16      12    1990      114.0000000       88.4792653
     170      17      12    1990      101.0000000       82.3306697
     171      18      12    1990       93.0000000       77.1937800
     172      19      12    1990       85.0000000       72.8643263
     173      20      12    1990       81.0000000       69.1850640
     174      21      12    1990      106.0000000      115.0914855
     175      22      12    1990      159.0000000      177.6717196
     176      23      12    1990      250.0000000      219.1147002
     177      24      12    1990      298.0000000      210.8135705
     178      25      12    1990      261.0000000      255.5488435
     179      26      12    1990      228.0000000      418.4839315
     180      27      12    1990      409.0000000      532.2322608
     181      28      12    1990      486.0000000      529.8731711
     182      29      12    1990      440.0000000      659.7070929
     183      30      12    1990      486.0000000      834.8561599
     184      31      12    1990      774.0000000      914.6197479
     185       1       1    1991      889.0000000      928.5797270
     186       2       1    1991      863.0000000      962.7479789
     187       3       1    1991      875.0000000     1020.0040303
     188       4       1    1991      932.0000000      860.8736588
     189       5       1    1991      826.0000000      776.7691595
     190       6       1    1991      731.0000000      718.1897843
     191       7       1    1991      613.0000000      660.2472540
     192       8       1    1991      610.0000000      641.2346818
     193       9       1    1991      686.0000000      566.5677356
     194      10       1    1991      556.0000000      633.5696441
     195      11       1    1991      669.0000000      697.3045990
     196      12       1    1991      828.0000000      615.9835887
     197      13       1    1991      735.0000000      455.5148117
     198      14       1    1991      513.0000000      355.1165562
     199      15       1    1991      411.0000000      294.9752401
     200      16       1    1991      345.0000000      256.9460517
     201      17       1    1991      293.0000000      228.4277276
     202      18       1    1991      251.0000000      205.5975777
     203      19       1    1991      222.0000000      187.1004411
     204      20       1    1991      215.0000000      171.9849362
     205      21       1    1991      213.0000000      168.7757642
     206      22       1    1991      202.0000000      175.2994609
     207      23       1    1991      200.0000000      169.1155448
     208      24       1    1991      192.0000000      157.2837106
     209      25       1    1991      176.0000000      146.7286490
     210      26       1    1991      164.0000000      138.0672980
     211      27       1    1991      157.0000000      130.4729110
     212      28       1    1991      134.0000000      124.0291346
     213      29       1    1991      130.0000000      118.5156087
     214      30       1    1991      119.0000000      113.7599494
     215      31       1    1991      107.0000000      109.6261136
     216       1       2    1991      112.0000000      106.0058292
     217       2       2    1991      109.0000000      102.8122585
     218       3       2    1991      101.0000000       99.9752601
     219       4       2    1991       98.0000000       97.4378081
     220       5       2    1991       84.0000000       95.1532594
     221       6       2    1991       93.0000000       93.0832500
     222       7       2    1991       80.0000000       91.1960620
     223       8       2    1991       73.0000000       89.4653448
     224       9       2    1991       89.0000000       87.8691088
     225      10       2    1991       84.0000000       86.3889258
     226      11       2    1991       78.0000000       85.0092914
     227      12       2    1991       79.0000000       83.7171123
     228      13       2    1991       77.0000000       82.5012928
     229      14       2    1991       80.0000000       81.3523988
     230      15       2    1991       72.0000000       80.2623836
     231      16       2    1991       78.0000000       84.0747907
     232      17       2    1991       74.0000000       83.6948687
     233      18       2    1991       77.0000000       81.8896552
     234      19       2    1991       73.0000000      106.0030664
     235      20       2    1991       69.0000000      142.2510674
     236      21       2    1991       74.0000000      206.0780949
     237      22       2    1991       81.0000000      242.7920313
     238      23       2    1991      110.0000000      224.4551841
     239      24       2    1991      180.0000000      204.0712322
     240      25       2    1991      213.0000000      191.2919644
     241      26       2    1991      222.0000000      177.9938250
     242      27       2    1991      208.0000000      172.1613347
     243      28       2    1991      211.0000000      168.2098973
     244       1       3    1991      214.0000000      165.9986435
     245       2       3    1991      208.0000000      181.0904475
     246       3       3    1991      221.0000000      179.2205316
     247       4       3    1991      281.0000000      161.0719869
     248       5       3    1991      219.0000000      147.9065972
     249       6       3    1991      190.0000000      137.2539212
     250       7       3    1991      173.0000000      128.3394279
     251       8       3    1991      164.0000000      121.3640959
     252       9       3    1991      142.0000000      117.0514372
     253      10       3    1991      133.0000000      113.9041795
     254      11       3    1991      133.0000000      109.9929507
     255      12       3    1991      118.0000000      105.0038213
     256      13       3    1991      127.0000000      100.6302718
     257      14       3    1991      113.0000000       96.8358641
     258      15       3    1991      107.0000000       93.5192034
     259      16       3    1991      100.0000000       90.5994279
     260      17       3    1991      100.0000000       88.0183028
     261      18       3    1991       95.0000000       85.8129018
     262      19       3    1991       98.0000000      157.6209909
     263      20       3    1991      119.0000000      193.2424878
     264      21       3    1991      159.0000000      204.9428186
     265      22       3    1991      196.0000000      224.9336408
     266      23       3    1991      242.0000000      200.7428226
     267      24       3    1991      216.0000000      177.5355211
     268      25       3    1991      180.0000000      160.2023632
     269      26       3    1991      145.0000000      146.3409846
     270      27       3    1991      127.0000000      135.2762967
     271      28       3    1991      117.0000000      125.6783298
     272      29       3    1991      109.0000000      117.6509038
     273      30       3    1991      106.0000000      110.9108114
     274      31       3    1991       99.0000000      105.2022706
     275       1       4    1991       96.0000000      100.3274528
     276       2       4    1991       88.0000000       96.1317504
     277       3       4    1991       87.0000000       92.4931890
     278       4       4    1991       82.0000000       90.0797711
     279       5       4    1991       84.0000000       87.6593836
     280       6       4    1991       67.0000000       84.9735085
     281       7       4    1991       89.0000000       82.8962986
     282       8       4    1991       75.0000000       80.9492971
     283       9       4    1991       79.0000000       79.0350468
     284      10       4    1991       70.0000000       77.2851808
     285      11       4    1991       69.0000000       75.6945720
     286      12       4    1991       69.0000000       74.2400697
     287      13       4    1991       56.0000000       72.9023776
     288      14       4    1991       63.0000000       71.6711670
     289      15       4    1991       58.0000000       70.5210672
     290      16       4    1991       56.0000000       69.4459598
     291      17       4    1991       54.0000000       68.4371591
     292      18       4    1991       57.0000000       67.5299191
     293      19       4    1991       53.0000000       67.8572952
     294      20       4    1991       53.0000000       66.8335771
     295      21       4    1991       65.0000000       65.8930939
     296      22       4    1991       69.0000000       68.1327315
     297      23       4    1991       61.0000000       69.5559129
     298      24       4    1991       56.0000000       66.1843592
     299      25       4    1991       56.0000000       64.8773824
     300      26       4    1991       53.0000000       63.9217810
     301      27       4    1991       49.0000000       63.0299037
     302      28       4    1991       53.0000000       62.1863617
     303      29       4    1991       48.0000000       68.2144606
     304      30       4    1991       57.0000000      106.2302400
     305       1       5    1991       69.0000000       98.2141756
     306       2       5    1991       89.0000000       79.3314403
     307       3       5    1991      105.0000000       76.2512942
     308       4       5    1991       79.0000000       73.6091207
     309       5       5    1991       69.0000000       71.7071272
     310       6       5    1991       71.0000000       70.4903118
     311       7       5    1991       60.0000000       67.9246986
     312       8       5    1991       64.0000000       66.2102667
     313       9       5    1991       59.0000000       64.7338272
     314      10       5    1991       57.0000000       65.9983339
     315      11       5    1991       55.0000000       67.9989301
     316      12       5    1991       53.0000000       64.7085643
     317      13       5    1991       52.0000000       63.5504497
     318      14       5    1991       50.0000000       62.6118495
     319      15       5    1991       52.0000000       70.6137294
     320      16       5    1991       54.0000000       69.4864037
     321      17       5    1991       54.0000000       64.6968684
     322      18       5    1991       55.0000000       62.8414809
     323      19       5    1991       48.0000000       61.4766105
     324      20       5    1991       48.0000000       60.2229782
     325      21       5    1991       49.0000000       59.0666235
     326      22       5    1991       41.0000000       57.9959918
     327      23       5    1991       40.0000000       57.0010245
     328      24       5    1991       40.0000000       56.0729527
     329      25       5    1991       39.0000000       55.2041223
     330      26       5    1991       43.0000000       54.3878439
     331      27       5    1991       39.0000000       53.6182648
     332      28       5    1991       36.0000000       52.8902582
     333      29       5    1991       33.0000000       52.1993293
     334      30       5    1991       39.0000000       51.5415325
     335      31       5    1991       34.0000000       50.9134018
     336       1       6    1991       37.0000000       50.3118889
     337       2       6    1991       35.0000000       49.7343109
     338       3       6    1991       29.0000000       49.1783041
     339       4       6    1991       33.0000000       48.6417843
     340       5       6    1991       34.0000000       48.3116332
     341       6       6    1991       32.0000000       68.7371799
     342       7       6    1991       38.0000000       69.9333169
     343       8       6    1991       39.0000000       58.6801096
     344       9       6    1991       41.0000000       53.7869400
     345      10       6    1991       44.0000000       62.5501323
     346      11       6    1991       48.0000000       52.9650038
     347      12       6    1991       42.0000000       50.5378771
     348      13       6    1991       37.0000000       49.6358750
     349      14       6    1991       39.0000000       48.9127049
     350      15       6    1991       35.0000000       48.8226221
     351      16       6    1991       31.0000000       53.3965423
     352      17       6    1991       33.0000000       56.5022314
     353      18       6    1991       31.0000000       53.6138279
     354      19       6    1991       28.0000000       51.5077562
     355      20       6    1991       60.0000000       95.4357274
     356      21       6    1991       48.0000000       73.6774928
     357      22       6    1991       54.0000000       55.6129894
     358      23       6    1991       63.0000000       64.5314433
