      No     Day     Mon    Year  Qobs_0000000398  Qsim_0000000398
       1      25       5    1992       42.0000000       64.1073928
       2      26       5    1992       54.0000000       75.6725875
       3      27       5    1992       53.0000000       64.6607842
       4      28       5    1992       59.0000000       62.0353108
       5      29       5    1992       55.0000000       64.1333666
       6      30       5    1992       54.0000000       64.9967486
       7      31       5    1992       48.0000000       62.4423015
       8       1       6    1992       63.0000000       66.4070912
       9       2       6    1992       61.0000000       66.4098995
      10       3       6    1992       55.0000000       69.4472328
      11       4       6    1992       75.0000000       92.3814625
      12       5       6    1992       53.0000000      102.0383859
      13       6       6    1992       77.0000000       95.9271037
      14       7       6    1992      114.0000000       97.3257106
      15       8       6    1992      167.0000000      112.6340926
      16       9       6    1992      116.0000000       92.9856726
      17      10       6    1992       91.0000000       82.9776077
      18      11       6    1992       85.0000000       77.3778595
      19      12       6    1992       68.0000000       72.8248212
      20      13       6    1992       71.0000000       69.0853201
      21      14       6    1992       63.0000000       65.9935546
      22      15       6    1992       59.0000000       63.4181458
      23      16       6    1992       46.0000000       61.2548906
      24      17       6    1992       44.0000000       59.4210640
      25      18       6    1992       39.0000000       57.8509337
      26      19       6    1992       41.0000000       56.4926733
      27      20       6    1992       44.0000000       56.1377714
      28      21       6    1992       39.0000000       54.5570416
      29      22       6    1992       32.0000000       53.4169955
      30      23       6    1992       40.0000000       54.3185207
      31      24       6    1992       41.0000000       66.7534782
      32      25       6    1992       42.0000000       61.6194054
      33      26       6    1992       42.0000000       55.9156396
      34      27       6    1992       48.0000000       54.1918786
      35      28       6    1992       37.0000000       52.7593652
      36      29       6    1992       40.0000000       51.5192663
      37      30       6    1992       29.0000000       50.6540752
      38       1       7    1992       30.0000000       50.9984976
      39       2       7    1992       36.0000000       49.6713738
      40       3       7    1992       29.0000000       58.8360063
      41       4       7    1992       36.0000000       67.5375534
      42       5       7    1992       50.0000000       77.7224564
      43       6       7    1992       78.0000000       74.9742755
      44       7       7    1992       54.0000000       57.9023176
      45       8       7    1992       57.0000000       52.5393049
      46       9       7    1992       51.0000000       51.1757742
      47      10       7    1992       47.0000000       69.1133456
      48      11       7    1992       46.0000000       91.4895047
      49      12       7    1992       76.0000000       85.2028838
      50      13       7    1992       72.0000000       73.6953895
      51      14       7    1992       67.0000000       65.3084022
      52      15       7    1992       63.0000000       60.7299335
      53      16       7    1992       47.0000000       56.9932618
      54      17       7    1992       47.0000000       53.9269861
      55      18       7    1992       42.0000000       51.3951671
      56      19       7    1992       41.0000000       49.2898976
      57      20       7    1992       39.0000000       47.5254503
      58      21       7    1992       37.0000000       48.7408613
      59      22       7    1992       33.0000000       50.1493420
      60      23       7    1992       33.0000000       47.2399715
      61      24       7    1992       33.0000000       45.6089538
      62      25       7    1992       37.0000000       44.2263134
      63      26       7    1992       26.0000000       43.0428290
      64      27       7    1992       24.0000000       42.0192994
      65      28       7    1992       26.0000000       41.1243771
      66      29       7    1992       29.0000000       40.3330518
      67      30       7    1992       19.0000000       39.6253563
      68      31       7    1992       22.0000000       40.3298243
      69       1       8    1992       28.0000000       39.6047489
      70       2       8    1992       35.0000000       37.9129127
      71       3       8    1992       29.0000000       37.4030317
      72       4       8    1992       36.0000000       36.9243449
      73       5       8    1992       52.0000000       36.4713714
      74       6       8    1992       74.0000000       36.0397156
      75       7       8    1992       54.0000000       35.6258491
      76       8       8    1992       57.0000000       35.2269370
      77       9       8    1992       48.0000000       37.3511111
      78      10       8    1992       47.0000000       36.0717611
      79      11       8    1992       46.0000000       43.1640360
      80      12       8    1992       75.0000000       40.4680434
      81      13       8    1992       73.0000000       45.1863712
      82      14       8    1992       66.0000000       44.0716295
      83      15       8    1992       60.0000000       36.5937907
      84      16       8    1992       47.0000000       33.2886572
      85      17       8    1992       46.0000000       32.8220081
      86      18       8    1992       42.0000000       32.3865344
      87      19       8    1992       41.0000000       31.9795006
      88      20       8    1992       40.0000000       40.5736432
      89      21       8    1992       37.0000000       33.5887157
      90      22       8    1992       32.0000000       31.3111827
      91      23       8    1992       32.0000000       30.8558095
      92      24       8    1992       32.0000000       30.3575049
      93      25       8    1992       36.0000000       30.0125037
      94      26       8    1992       27.0000000       29.6792581
      95      27       8    1992       25.0000000       29.3560488
      96      28       8    1992       25.0000000       29.4707187
      97      29       8    1992       28.0000000       32.6388898
      98      30       8    1992       20.0000000       39.7406400
      99      31       8    1992       22.0000000       91.7844720
     100       1       9    1992       49.0000000       51.0065509
     101       2       9    1992       77.0000000       50.7186627
     102       3       9    1992       67.0000000       44.1211475
     103       4       9    1992       45.0000000       41.9255985
     104       5       9    1992       44.0000000       35.3374425
     105       6       9    1992       64.0000000       32.0754392
     106       7       9    1992       52.0000000       30.8980162
     107       8       9    1992       40.0000000       29.9036505
     108       9       9    1992       30.0000000       29.0558983
     109      10       9    1992       34.0000000       28.3257809
     110      11       9    1992       32.0000000       27.7339905
     111      12       9    1992       36.0000000       27.2361240
     112      13       9    1992       28.0000000       26.7151046
     113      14       9    1992       33.0000000       26.3260046
     114      15       9    1992       35.0000000       26.3676395
     115      16       9    1992       30.0000000       25.6573217
     116      17       9    1992       32.0000000       25.2667032
     117      18       9    1992       29.0000000       24.9185277
     118      19       9    1992       30.0000000       24.7800152
     119      20       9    1992       28.0000000       24.3977758
     120      21       9    1992       29.0000000       24.0731122
     121      22       9    1992       29.0000000       23.7677456
     122      23       9    1992       27.0000000       23.4782976
     123      24       9    1992       27.0000000       23.2020684
     124      25       9    1992       23.0000000       22.9369231
