      No     Day     Mon    Year  Qobs_0000000398  Qsim_0000000398
       1       1       7    1990       79.0000000       84.7336506
       2       2       7    1990       92.0000000       70.7573928
       3       3       7    1990       72.0000000       77.6237337
       4       4       7    1990       58.0000000       93.9627349
       5       5       7    1990       69.0000000      122.2059670
       6       6       7    1990       94.0000000      105.4212914
       7       7       7    1990      199.0000000      101.3660195
       8       8       7    1990      133.0000000      101.1550711
       9       9       7    1990      124.0000000       87.4649686
      10      10       7    1990      123.0000000       82.3850605
      11      11       7    1990       99.0000000       78.3096078
      12      12       7    1990       88.0000000       74.7426840
      13      13       7    1990       84.0000000       71.5240130
      14      14       7    1990       72.0000000       68.6108516
      15      15       7    1990       55.0000000       65.9664422
      16      16       7    1990       65.0000000       63.5590624
      17      17       7    1990       50.0000000       61.3612507
      18      18       7    1990       50.0000000       59.3491636
      19      19       7    1990       46.0000000       57.5020409
      20      20       7    1990       44.0000000       55.8017592
      21      21       7    1990       42.0000000       54.2324574
      22      22       7    1990       37.0000000       52.7802208
      23      23       7    1990       38.0000000       51.4328149
      24      24       7    1990       44.0000000       50.1794589
      25      25       7    1990       30.0000000       49.0106341
      26      26       7    1990       26.0000000       47.9179191
      27      27       7    1990       31.0000000       46.8938500
      28      28       7    1990       33.0000000       48.9743158
      29      29       7    1990       42.0000000       46.5296780
      30      30       7    1990       36.0000000       44.5168335
      31      31       7    1990       34.0000000       43.6800239
      32       1       8    1990       25.0000000       42.8880203
      33       2       8    1990       22.0000000       42.1367646
      34       3       8    1990       28.0000000       41.4226259
      35       4       8    1990       25.0000000       40.7423513
      36       5       8    1990       19.0000000       40.0931623
      37       6       8    1990       22.0000000       39.4728433
      38       7       8    1990       19.0000000       38.8778146
      39       8       8    1990       22.0000000       38.3065778
      40       9       8    1990       19.0000000       37.7572726
      41      10       8    1990       20.0000000       37.2281713
      42      11       8    1990       19.0000000       36.7177126
      43      12       8    1990       19.0000000       36.2244845
      44      13       8    1990       22.0000000       40.8899126
      45      14       8    1990       36.0000000       62.3547438
      46      15       8    1990       31.0000000       53.1372504
      47      16       8    1990       30.0000000       47.3312974
      48      17       8    1990       28.0000000       43.6917412
      49      18       8    1990       34.0000000       36.9413046
      50      19       8    1990       21.0000000       36.2954657
      51      20       8    1990       30.0000000       35.6828615
      52      21       8    1990       22.0000000       35.1000727
      53      22       8    1990       21.0000000       34.5443890
      54      23       8    1990       23.0000000       34.0133946
      55      24       8    1990       20.0000000       33.5049324
      56      25       8    1990       29.0000000       33.0187784
      57      26       8    1990       20.0000000       33.0620731
      58      27       8    1990       22.0000000       34.2931006
      59      28       8    1990       23.0000000       32.3499377
      60      29       8    1990       35.0000000       31.4331535
      61      30       8    1990       51.0000000      118.6854874
      62      31       8    1990       80.0000000      114.2607012
      63       1       9    1990       56.0000000       54.4422359
      64       2       9    1990       33.0000000       45.3413148
      65       3       9    1990       27.0000000       43.6484468
      66       4       9    1990       27.0000000       46.1815813
      67       5       9    1990       28.0000000       45.5469724
      68       6       9    1990       26.0000000       40.6276392
      69       7       9    1990       24.0000000       45.8817431
      70       8       9    1990       33.0000000       42.7532476
      71       9       9    1990       26.0000000       38.6145867
      72      10       9    1990       27.0000000       37.4888201
      73      11       9    1990       22.0000000       36.4520123
