      No     Day     Mon    Year  Qobs_0000000398  Qsim_0000000398  Qobs_0000000333  Qsim_0000000333
     377      12       1    1991      828.0000000     3207.0431978     3010.0000000     3010.0000000
     378      13       1    1991      735.0000000     3094.1877471     2930.0000000     2930.0000000
     379      14       1    1991      513.0000000     3002.6004597     2870.0000000     2870.0000000
     380      15       1    1991      411.0000000     2836.3058598     2700.0000000     2700.0000000
     381      16       1    1991      345.0000000     2641.4828530     2520.0000000     2520.0000000
     382      17       1    1991      293.0000000     2424.8621784     2310.0000000     2310.0000000
     383      18       1    1991      251.0000000     2236.4873109     2140.0000000     2140.0000000
     384      19       1    1991      222.0000000     2098.6721675     2020.0000000     2020.0000000
     385      20       1    1991      215.0000000     1982.1988307     1910.0000000     1910.0000000
     386      21       1    1991      213.0000000     1855.7964077     1780.0000000     1780.0000000
     387      22       1    1991      202.0000000     1758.0660656     1690.0000000     1690.0000000
     388      23       1    1991      200.0000000     1687.5852654     1630.0000000     1630.0000000
     389      24       1    1991      192.0000000     1624.9057823     1570.0000000     1570.0000000
     390      25       1    1991      176.0000000     1531.3488357     1470.0000000     1470.0000000
     391      26       1    1991      164.0000000     1459.8689511     1410.0000000     1410.0000000
     392      27       1    1991      157.0000000     1413.1125602     1370.0000000     1370.0000000
     393      28       1    1991      134.0000000     1363.4579755     1320.0000000     1320.0000000
     394      29       1    1991      130.0000000     1311.7309829     1270.0000000     1270.0000000
     395      30       1    1991      119.0000000     1275.6182202     1240.0000000     1240.0000000
     396      31       1    1991      107.0000000     1259.6664314     1230.0000000     1230.0000000
     397       1       2    1991      112.0000000     1232.9964695     1200.0000000     1200.0000000
     398       2       2    1991      109.0000000     1194.1641152     1160.0000000     1160.0000000
     399       3       2    1991      101.0000000     1160.8689167     1130.0000000     1130.0000000
     400       4       2    1991       98.0000000     1137.6684848     1110.0000000     1110.0000000
     401       5       2    1991       84.0000000     1116.8368602     1090.0000000     1090.0000000
     402       6       2    1991       93.0000000     1096.0789222     1070.0000000     1070.0000000
     403       7       2    1991       80.0000000     1067.6714906     1040.0000000     1040.0000000
     404       8       2    1991       73.0000000     1037.0364920     1010.0000000     1010.0000000
     405       9       2    1991       89.0000000     1037.3114640     1020.0000000     1020.0000000
     406      10       2    1991       84.0000000     1046.7733879     1030.0000000     1030.0000000
     407      11       2    1991       78.0000000     1056.2759828     1040.0000000     1040.0000000
     408      12       2    1991       79.0000000     1058.1002230     1040.0000000     1040.0000000
     409      13       2    1991       77.0000000     1034.5276078     1010.0000000     1010.0000000
     410      14       2    1991       80.0000000     1013.3857146      992.0000000      992.0000000
     411      15       2    1991       72.0000000      996.5552809      976.0000000      976.0000000
     412      16       2    1991       78.0000000     1004.2323187      989.0000000      989.0000000
     413      17       2    1991       74.0000000     1015.2213584     1000.0000000     1000.0000000
     414      18       2    1991       77.0000000     1013.4126372      995.0000000      995.0000000
     415      19       2    1991       73.0000000     1002.9874301      978.0000000      978.0000000
     416      20       2    1991       69.0000000      981.0781782      952.0000000      952.0000000
     417      21       2    1991       74.0000000      991.8024650      959.0000000      959.0000000
     418      22       2    1991       81.0000000      991.4350416      959.0000000      959.0000000
     419      23       2    1991      110.0000000     1004.1597315      979.0000000      979.0000000
     420      24       2    1991      180.0000000     1038.6023893     1020.0000000     1020.0000000
     421      25       2    1991      213.0000000     1077.2718648     1060.0000000     1060.0000000
     422      26       2    1991      222.0000000     1123.5992016     1110.0000000     1110.0000000
     423      27       2    1991      208.0000000     1181.0043094     1170.0000000     1170.0000000
     424      28       2    1991      211.0000000     1240.8822086     1230.0000000     1230.0000000
     425       1       3    1991      214.0000000     1262.7154830     1240.0000000     1240.0000000
     426       2       3    1991      208.0000000     1262.8225200     1230.0000000     1230.0000000
     427       3       3    1991      221.0000000     1281.1252657     1260.0000000     1260.0000000
     428       4       3    1991      281.0000000     1308.8710023     1290.0000000     1290.0000000
     429       5       3    1991      219.0000000     1329.8083455     1310.0000000     1310.0000000
     430       6       3    1991      190.0000000     1371.8064909     1360.0000000     1360.0000000
     431       7       3    1991      173.0000000     1366.7928525     1340.0000000     1340.0000000
     432       8       3    1991      164.0000000     1338.1295008     1310.0000000     1310.0000000
     433       9       3    1991      142.0000000     1314.9630883     1290.0000000     1290.0000000
     434      10       3    1991      133.0000000     1317.4316573     1300.0000000     1300.0000000
     435      11       3    1991      133.0000000     1326.9011067     1310.0000000     1310.0000000
     436      12       3    1991      118.0000000     1359.3631368     1350.0000000     1350.0000000
     437      13       3    1991      127.0000000     1360.1560809     1340.0000000     1340.0000000
     438      14       3    1991      113.0000000     1341.8624246     1320.0000000     1320.0000000
     439      15       3    1991      107.0000000     1321.3318906     1300.0000000     1300.0000000
     440      16       3    1991      100.0000000     1300.8443486     1280.0000000     1280.0000000
     441      17       3    1991      100.0000000     1257.2510205     1230.0000000     1230.0000000
     442      18       3    1991       95.0000000     1206.8487716     1180.0000000     1180.0000000
     443      19       3    1991       98.0000000     1210.2706796     1160.0000000     1160.0000000
     444      20       3    1991      119.0000000     1214.6520647     1180.0000000     1180.0000000
     445      21       3    1991      159.0000000     1295.5212921     1260.0000000     1260.0000000
     446      22       3    1991      196.0000000     1426.7824421     1410.0000000     1410.0000000
     447      23       3    1991      242.0000000     1546.4687572     1530.0000000     1530.0000000
     448      24       3    1991      216.0000000     1700.7604197     1700.0000000     1700.0000000
     449      25       3    1991      180.0000000     1836.4609561     1830.0000000     1830.0000000
     450      26       3    1991      145.0000000     1778.6508806     1720.0000000     1720.0000000
     451      27       3    1991      127.0000000     1658.6251282     1600.0000000     1600.0000000
     452      28       3    1991      117.0000000     1567.4453621     1520.0000000     1520.0000000
     453      29       3    1991      109.0000000     1531.9297055     1500.0000000     1500.0000000
     454      30       3    1991      106.0000000     1518.0434880     1490.0000000     1490.0000000
     455      31       3    1991       99.0000000     1475.7596010     1440.0000000     1440.0000000
     456       1       4    1991       96.0000000     1416.7723432     1380.0000000     1380.0000000
     457       2       4    1991       88.0000000     1363.3473651     1330.0000000     1330.0000000
     458       3       4    1991       87.0000000     1320.0384808     1290.0000000     1290.0000000
     459       4       4    1991       82.0000000     1294.7824488     1270.0000000     1270.0000000
     460       5       4    1991       84.0000000     1251.0629117     1220.0000000     1220.0000000
     461       6       4    1991       67.0000000     1207.9874288     1180.0000000     1180.0000000
     462       7       4    1991       89.0000000     1205.9168787     1190.0000000     1190.0000000
     463       8       4    1991       75.0000000     1238.4988364     1230.0000000     1230.0000000
     464       9       4    1991       79.0000000     1247.0303956     1230.0000000     1230.0000000
     465      10       4    1991       70.0000000     1246.4599735     1230.0000000     1230.0000000
     466      11       4    1991       69.0000000     1238.2228773     1220.0000000     1220.0000000
     467      12       4    1991       69.0000000     1220.0284195     1200.0000000     1200.0000000
     468      13       4    1991       56.0000000     1176.4425718     1150.0000000     1150.0000000
     469      14       4    1991       63.0000000     1133.7492422     1110.0000000     1110.0000000
     470      15       4    1991       58.0000000     1101.0861397     1080.0000000     1080.0000000
     471      16       4    1991       56.0000000     1078.4500865     1060.0000000     1060.0000000
     472      17       4    1991       54.0000000     1050.4089412     1030.0000000     1030.0000000
     473      18       4    1991       57.0000000     1035.5529177     1020.0000000     1020.0000000
     474      19       4    1991       53.0000000     1017.7887073     1000.0000000     1000.0000000
     475      20       4    1991       53.0000000     1043.8603297     1040.0000000     1040.0000000
     476      21       4    1991       65.0000000     1060.4455509     1050.0000000     1050.0000000
     477      22       4    1991       69.0000000     1026.0347917     1000.0000000     1000.0000000
     478      23       4    1991       61.0000000     1022.6840021     1010.0000000     1010.0000000
     479      24       4    1991       56.0000000     1038.5921242     1030.0000000     1030.0000000
     480      25       4    1991       56.0000000     1058.2749709     1050.0000000     1050.0000000
     481      26       4    1991       53.0000000     1039.4060892     1020.0000000     1020.0000000
     482      27       4    1991       49.0000000     1032.2739761     1020.0000000     1020.0000000
     483      28       4    1991       53.0000000     1024.3006467     1010.0000000     1010.0000000
     484      29       4    1991       48.0000000     1002.9447636      982.0000000      982.0000000
     485      30       4    1991       57.0000000     1015.2834050      983.0000000      983.0000000
     486       1       5    1991       69.0000000     1086.9851399     1090.0000000     1090.0000000
     487       2       5    1991       89.0000000     1146.0203522     1140.0000000     1140.0000000
     488       3       5    1991      105.0000000     1195.2389501     1190.0000000     1190.0000000
     489       4       5    1991       79.0000000     1267.6845453     1270.0000000     1270.0000000
     490       5       5    1991       69.0000000     1277.6189362     1260.0000000     1260.0000000
     491       6       5    1991       71.0000000     1267.0388364     1250.0000000     1250.0000000
     492       7       5    1991       60.0000000     1233.3668657     1210.0000000     1210.0000000
     493       8       5    1991       64.0000000     1216.0289968     1200.0000000     1200.0000000
     494       9       5    1991       59.0000000     1205.5879340     1190.0000000     1190.0000000
     495      10       5    1991       57.0000000     1156.6097483     1130.0000000     1130.0000000
     496      11       5    1991       55.0000000     1111.6664673     1090.0000000     1090.0000000
     497      12       5    1991       53.0000000     1094.4665607     1080.0000000     1080.0000000
     498      13       5    1991       52.0000000     1277.0150150     1320.0000000     1320.0000000
     499      14       5    1991       50.0000000     1794.4859348     1920.0000000     1920.0000000
     500      15       5    1991       52.0000000     2031.7299395     2050.0000000     2050.0000000
     501      16       5    1991       54.0000000     1883.7414569     1820.0000000     1820.0000000
     502      17       5    1991       54.0000000     1753.7799490     1720.0000000     1720.0000000
     503      18       5    1991       55.0000000     1738.4053032     1730.0000000     1730.0000000
     504      19       5    1991       48.0000000     1740.4692645     1730.0000000     1730.0000000
     505      20       5    1991       48.0000000     1732.5464387     1720.0000000     1720.0000000
     506      21       5    1991       49.0000000     1714.6355527     1700.0000000     1700.0000000
     507      22       5    1991       41.0000000     1640.4474573     1610.0000000     1610.0000000
     508      23       5    1991       40.0000000     1557.9865231     1530.0000000     1530.0000000
     509      24       5    1991       40.0000000     1493.2491626     1470.0000000     1470.0000000
     510      25       5    1991       39.0000000     1433.0905656     1410.0000000     1410.0000000
     511      26       5    1991       43.0000000     1380.6540249     1360.0000000     1360.0000000
     512      27       5    1991       39.0000000     1338.2242287     1320.0000000     1320.0000000
     513      28       5    1991       36.0000000     1282.6565924     1260.0000000     1260.0000000
     514      29       5    1991       33.0000000     1261.0972978     1250.0000000     1250.0000000
     515      30       5    1991       39.0000000     1243.2551725     1230.0000000     1230.0000000
     516      31       5    1991       34.0000000     1230.8471583     1220.0000000     1220.0000000
     517       1       6    1991       37.0000000     1205.2995294     1190.0000000     1190.0000000
     518       2       6    1991       35.0000000     1175.1852956     1160.0000000     1160.0000000
     519       3       6    1991       29.0000000     1145.0748106     1130.0000000     1130.0000000
     520       4       6    1991       33.0000000     1130.3971371     1120.0000000     1120.0000000
     521       5       6    1991       34.0000000     1151.1520240     1150.0000000     1150.0000000
     522       6       6    1991       32.0000000     1210.4578401     1200.0000000     1200.0000000
     523       7       6    1991       38.0000000     1263.3623597     1260.0000000     1260.0000000
     524       8       6    1991       39.0000000     1325.0996819     1330.0000000     1330.0000000
     525       9       6    1991       41.0000000     1387.6747554     1390.0000000     1390.0000000
     526      10       6    1991       44.0000000     1401.1062986     1380.0000000     1380.0000000
     527      11       6    1991       48.0000000     1454.0266418     1460.0000000     1460.0000000
     528      12       6    1991       42.0000000     1501.2882458     1500.0000000     1500.0000000
     529      13       6    1991       37.0000000     1517.9440381     1510.0000000     1510.0000000
     530      14       6    1991       39.0000000     1497.3226882     1480.0000000     1480.0000000
     531      15       6    1991       35.0000000     1466.6251655     1450.0000000     1450.0000000
     532      16       6    1991       31.0000000     1451.7772012     1440.0000000     1440.0000000
     533      17       6    1991       33.0000000     1426.1015935     1410.0000000     1410.0000000
     534      18       6    1991       31.0000000     1550.1954035     1580.0000000     1580.0000000
     535      19       6    1991       28.0000000     1959.2486817     2060.0000000     2060.0000000
     536      20       6    1991       60.0000000     2457.4658402     2540.0000000     2540.0000000
     537      21       6    1991       48.0000000     2639.9933579     2650.0000000     2650.0000000
     538      22       6    1991       54.0000000     2585.4689412     2550.0000000     2550.0000000
     539      23       6    1991       63.0000000     2506.1636840     2470.0000000     2470.0000000
     540      24       6    1991       41.0000000     2446.4442538     2420.0000000     2420.0000000
     541      25       6    1991       42.0000000     2370.4123195     2340.0000000     2340.0000000
     542      26       6    1991       43.0000000     2305.3407873     2280.0000000     2280.0000000
     543      27       6    1991       38.0000000     2214.0024996     2170.0000000     2170.0000000
     544      28       6    1991       38.0000000     2161.2306005     2140.0000000     2140.0000000
     545      29       6    1991       35.0000000     2167.5383199     2160.0000000     2160.0000000
     546      30       6    1991       41.0000000     2210.1507377     2210.0000000     2210.0000000
     547       1       7    1991       41.0000000     2244.2372631     2240.0000000     2240.0000000
     548       2       7    1991       38.0000000     2250.6533171     2240.0000000     2240.0000000
     549       3       7    1991       34.0000000     2180.8204904     2150.0000000     2150.0000000
     550       4       7    1991       27.0000000     2059.5957391     2020.0000000     2020.0000000
     551       5       7    1991       31.0000000     1944.6898761     1910.0000000     1910.0000000
     552       6       7    1991       30.0000000     1865.2604661     1840.0000000     1840.0000000
     553       7       7    1991       26.0000000     1789.5904333     1760.0000000     1760.0000000
     554       8       7    1991       30.0000000     1716.1535203     1690.0000000     1690.0000000
     555       9       7    1991       31.0000000     1660.4712818     1640.0000000     1640.0000000
     556      10       7    1991       23.0000000     1664.1992945     1660.0000000     1660.0000000
     557      11       7    1991       35.0000000     1668.5164259     1660.0000000     1660.0000000
     558      12       7    1991       19.0000000     1652.8524985     1640.0000000     1640.0000000
     559      13       7    1991       24.0000000     1644.0053593     1620.0000000     1620.0000000
     560      14       7    1991       26.0000000     1647.6102971     1640.0000000     1640.0000000
     561      15       7    1991       27.0000000     1680.1095861     1680.0000000     1680.0000000
     562      16       7    1991       41.0000000     1696.6530334     1690.0000000     1690.0000000
     563      17       7    1991       34.0000000     1714.0808231     1710.0000000     1710.0000000
     564      18       7    1991       27.0000000     1702.9962219     1690.0000000     1690.0000000
     565      19       7    1991       25.0000000     1644.2089918     1620.0000000     1620.0000000
     566      20       7    1991       23.0000000     1674.2695137     1680.0000000     1680.0000000
     567      21       7    1991       22.0000000     1680.0526496     1670.0000000     1670.0000000
     568      22       7    1991       27.0000000     1615.8510681     1590.0000000     1590.0000000
     569      23       7    1991       23.0000000     1566.5245897     1550.0000000     1550.0000000
     570      24       7    1991       21.0000000     1534.2661766     1520.0000000     1520.0000000
     571      25       7    1991       23.0000000     1538.6628194     1520.0000000     1520.0000000
     572      26       7    1991       33.0000000     1553.8573282     1550.0000000     1550.0000000
     573      27       7    1991       23.0000000     1581.1819930     1580.0000000     1580.0000000
     574      28       7    1991       29.0000000     1626.3702465     1630.0000000     1630.0000000
     575      29       7    1991       30.0000000     1730.1495842     1750.0000000     1750.0000000
     576      30       7    1991       35.0000000     1740.8965682     1720.0000000     1720.0000000
     577      31       7    1991       27.0000000     1652.2129913     1620.0000000     1620.0000000
     578       1       8    1991       45.0000000     1589.1565924     1570.0000000     1570.0000000
     579       2       8    1991       47.0000000     1616.0721301     1620.0000000     1620.0000000
     580       3       8    1991       40.0000000     1627.2856753     1620.0000000     1620.0000000
     581       4       8    1991       35.0000000     1549.9419768     1520.0000000     1520.0000000
     582       5       8    1991       26.0000000     1511.4767273     1500.0000000     1500.0000000
     583       6       8    1991       23.0000000     1475.8776665     1460.0000000     1460.0000000
     584       7       8    1991       30.0000000     1430.3460657     1410.0000000     1410.0000000
     585       8       8    1991       33.0000000     1396.4393977     1380.0000000     1380.0000000
     586       9       8    1991       30.0000000     1348.6481552     1330.0000000     1330.0000000
     587      10       8    1991       28.0000000     1313.4859501     1300.0000000     1300.0000000
     588      11       8    1991       19.0000000     1283.3266779     1270.0000000     1270.0000000
     589      12       8    1991       20.0000000     1237.7486351     1220.0000000     1220.0000000
     590      13       8    1991       16.0000000     1203.0387951     1190.0000000     1190.0000000
     591      14       8    1991       18.0000000     1188.3375509     1180.0000000     1180.0000000
     592      15       8    1991       18.0000000     1170.5000693     1160.0000000     1160.0000000
     593      16       8    1991       20.0000000     1150.3842966     1140.0000000     1140.0000000
     594      17       8    1991       16.0000000     1130.2749088     1120.0000000     1120.0000000
     595      18       8    1991       15.0000000     1110.1713225     1100.0000000     1100.0000000
     596      19       8    1991       15.0000000     1074.6436765     1060.0000000     1060.0000000
     597      20       8    1991       14.0000000     1042.2648531     1030.0000000     1030.0000000
     598      21       8    1991       15.0000000     1027.6050937     1020.0000000     1020.0000000
     599      22       8    1991       13.0000000     1017.5200135     1010.0000000     1010.0000000
     600      23       8    1991       12.0000000     1006.6671480      999.0000000      999.0000000
     601      24       8    1991       11.0000000     1004.8467310     1000.0000000     1000.0000000
     602      25       8    1991       12.0000000     1020.4296870     1020.0000000     1020.0000000
     603      26       8    1991       11.0000000      996.3840101      983.0000000      983.0000000
     604      27       8    1991       13.0000000      967.0292565      956.0000000      956.0000000
     605      28       8    1991       11.0000000      938.4193319      927.0000000      927.0000000
     606      29       8    1991       12.0000000      921.6980646      914.0000000      914.0000000
     607      30       8    1991       12.0000000      904.0066099      895.0000000      895.0000000
     608      31       8    1991       11.0000000      884.1744271      875.0000000      875.0000000
     609       1       9    1991       11.0000000      860.2600418      850.0000000      850.0000000
     610       2       9    1991       17.0000000      825.9474784      813.0000000      813.0000000
     611       3       9    1991       11.0000000      789.6632032      777.0000000      777.0000000
     612       4       9    1991       12.0000000      792.1820973      791.0000000      791.0000000
     613       5       9    1991       11.0000000      791.4711592      786.0000000      786.0000000
     614       6       9    1991       11.0000000      784.1049965      778.0000000      778.0000000
     615       7       9    1991       18.0000000      781.4547270      777.0000000      777.0000000
     616       8       9    1991       11.0000000      771.9192029      765.0000000      765.0000000
     617       9       9    1991       13.0000000      739.0412921      726.0000000      726.0000000
     618      10       9    1991       12.0000000      730.0812262      726.0000000      726.0000000
     619      11       9    1991       11.0000000      737.0927224      733.0000000      733.0000000
     620      12       9    1991       20.0000000      741.7717308      738.0000000      738.0000000
     621      13       9    1991       21.0000000      782.2008066      790.0000000      790.0000000
     622      14       9    1991       29.0000000      824.1193859      829.0000000      829.0000000
     623      15       9    1991       28.0000000      835.2957363      832.0000000      832.0000000
     624      16       9    1991       20.0000000      792.7297540      776.0000000      776.0000000
     625      17       9    1991       20.0000000      758.2827124      748.0000000      748.0000000
     626      18       9    1991       20.0000000      749.5224970      745.0000000      745.0000000
     627      19       9    1991       12.0000000      768.0778325      770.0000000      770.0000000
     628      20       9    1991       11.0000000      766.8032945      761.0000000      761.0000000
     629      21       9    1991       11.0000000      736.1585734      724.0000000      724.0000000
     630      22       9    1991       22.0000000      720.5135106      714.0000000      714.0000000
     631      23       9    1991       14.0000000      748.2144824      753.0000000      753.0000000
     632      24       9    1991       48.0000000      846.9170486      870.0000000      870.0000000
     633      25       9    1991       45.0000000      928.0831427      905.0000000      905.0000000
     634      26       9    1991       80.0000000      913.7174335      894.0000000      894.0000000
     635      27       9    1991       61.0000000      883.9172016      870.0000000      870.0000000
     636      28       9    1991       61.0000000      919.2865526      900.0000000      900.0000000
     637      29       9    1991       65.0000000      977.5222751      983.0000000      983.0000000
     638      30       9    1991       63.0000000     1021.1679045     1020.0000000     1020.0000000
     639       1      10    1991       90.0000000     1020.5583724     1010.0000000     1010.0000000
     640       2      10    1991       59.0000000     1008.1759830      998.0000000      998.0000000
     641       3      10    1991       45.0000000     1037.4612214     1040.0000000     1040.0000000
     642       4      10    1991       42.0000000     1054.4357189     1050.0000000     1050.0000000
     643       5      10    1991       41.0000000     1085.9339512     1070.0000000     1070.0000000
     644       6      10    1991       41.0000000     1100.2645574     1090.0000000     1090.0000000
     645       7      10    1991       73.0000000     1107.2966178     1100.0000000     1100.0000000
     646       8      10    1991       96.0000000     1092.9408599     1080.0000000     1080.0000000
     647       9      10    1991       61.0000000     1095.6222611     1090.0000000     1090.0000000
     648      10      10    1991       44.0000000     1066.6327987     1050.0000000     1050.0000000
     649      11      10    1991       42.0000000     1026.2575882     1010.0000000     1010.0000000
     650      12      10    1991       41.0000000     1007.3876699      986.0000000      986.0000000
     651      13      10    1991       42.0000000      970.9844675      954.0000000      954.0000000
     652      14      10    1991       61.0000000      958.5045446      950.0000000      950.0000000
     653      15      10    1991       55.0000000      985.7500270      987.0000000      987.0000000
     654      16      10    1991       41.0000000      991.9001980      979.0000000      979.0000000
     655      17      10    1991       48.0000000      978.4589013      960.0000000      960.0000000
     656      18      10    1991       52.0000000      995.6036794      977.0000000      977.0000000
     657      19      10    1991       66.0000000      988.5809868      975.0000000      975.0000000
     658      20      10    1991       59.0000000      979.1371757      966.0000000      966.0000000
     659      21      10    1991       71.0000000      981.5400009      973.0000000      973.0000000
     660      22      10    1991       74.0000000      973.6924731      962.0000000      962.0000000
     661      23      10    1991       70.0000000      963.7031693      953.0000000      953.0000000
     662      24      10    1991       59.0000000      951.1392879      940.0000000      940.0000000
     663      25      10    1991       57.0000000      928.4513423      915.0000000      915.0000000
     664      26      10    1991       57.0000000      893.0339332      877.0000000      877.0000000
     665      27      10    1991       51.0000000      863.9402863      851.0000000      851.0000000
     666      28      10    1991       47.0000000      836.8503824      824.0000000      824.0000000
     667      29      10    1991       48.0000000      823.4474405      815.0000000      815.0000000
     668      30      10    1991       45.0000000      801.0623251      788.0000000      788.0000000
     669      31      10    1991       43.0000000      796.4957749      790.0000000      790.0000000
     670       1      11    1991       40.0000000      796.9770273      776.0000000      776.0000000
     671       2      11    1991       47.0000000      792.1899463      781.0000000      781.0000000
     672       3      11    1991       46.0000000      797.8876694      785.0000000      785.0000000
     673       4      11    1991       76.0000000      822.0612415      802.0000000      802.0000000
     674       5      11    1991       60.0000000      848.7729604      840.0000000      840.0000000
     675       6      11    1991      132.0000000      954.7943065      970.0000000      970.0000000
     676       7      11    1991      133.0000000     1141.9187872     1160.0000000     1160.0000000
     677       8      11    1991      113.0000000     1211.7755963     1190.0000000     1190.0000000
     678       9      11    1991      120.0000000     1210.7104476     1190.0000000     1190.0000000
     679      10      11    1991      141.0000000     1222.6255164     1210.0000000     1210.0000000
     680      11      11    1991      208.0000000     1224.4873192     1180.0000000     1180.0000000
     681      12      11    1991      166.0000000     1288.6979092     1240.0000000     1240.0000000
     682      13      11    1991      183.0000000     1280.7340625     1220.0000000     1220.0000000
     683      14      11    1991      299.0000000     1299.2715509     1240.0000000     1240.0000000
     684      15      11    1991      521.0000000     1477.1094050     1480.0000000     1480.0000000
     685      16      11    1991      443.0000000     1784.6304532     1820.0000000     1820.0000000
     686      17      11    1991      304.0000000     1803.5081200     1750.0000000     1750.0000000
     687      18      11    1991      231.0000000     1693.2995669     1610.0000000     1610.0000000
     688      19      11    1991      192.0000000     1624.0755875     1570.0000000     1570.0000000
     689      20      11    1991      199.0000000     1600.3477181     1560.0000000     1560.0000000
     690      21      11    1991      201.0000000     1647.6646065     1630.0000000     1630.0000000
     691      22      11    1991      173.0000000     1652.7553916     1620.0000000     1620.0000000
     692      23      11    1991      159.0000000     1616.8872002     1580.0000000     1580.0000000
     693      24      11    1991      160.0000000     1528.2177118     1480.0000000     1480.0000000
     694      25      11    1991      146.0000000     1402.9853743     1350.0000000     1350.0000000
     695      26      11    1991      110.0000000     1286.5780049     1240.0000000     1240.0000000
     696      27      11    1991      114.0000000     1213.5313350     1180.0000000     1180.0000000
     697      28      11    1991       97.0000000     1182.9571847     1160.0000000     1160.0000000
     698      29      11    1991       89.0000000     1138.5425245     1110.0000000     1110.0000000
     699      30      11    1991       73.0000000     1087.4127728     1060.0000000     1060.0000000
     700       1      12    1991       69.0000000     1036.4057534     1010.0000000     1010.0000000
     701       2      12    1991       67.0000000      991.6776454      968.0000000      968.0000000
     702       3      12    1991       63.0000000      958.9006854      939.0000000      939.0000000
     703       4      12    1991       58.0000000      941.5204295      926.0000000      926.0000000
     704       5      12    1991       59.0000000      927.8690642      913.0000000      913.0000000
     705       6      12    1991       53.0000000      908.1097178      892.0000000      892.0000000
     706       7      12    1991       54.0000000      881.9495883      865.0000000      865.0000000
     707       8      12    1991       51.0000000      861.4112460      847.0000000      847.0000000
     708       9      12    1991       47.0000000      839.8879477      825.0000000      825.0000000
     709      10      12    1991       42.0000000      808.2320760      791.0000000      791.0000000
     710      11      12    1991       40.0000000      795.4697098      785.0000000      785.0000000
     711      12      12    1991       39.0000000      799.9378280      793.0000000      793.0000000
     712      13      12    1991       36.0000000      794.5181495      784.0000000      784.0000000
     713      14      12    1991       37.0000000      773.6661414      760.0000000      760.0000000
     714      15      12    1991       32.0000000      757.1229481      746.0000000      746.0000000
     715      16      12    1991       37.0000000      739.0020100      726.0000000      726.0000000
     716      17      12    1991       62.0000000      800.5850815      754.0000000      754.0000000
     717      18      12    1991      118.0000000      831.6122409      802.0000000      802.0000000
     718      19      12    1991      170.0000000      948.4548138      918.0000000      918.0000000
     719      20      12    1991      229.0000000     1175.3035197     1170.0000000     1170.0000000
     720      21      12    1991      448.0000000     1543.1886633     1540.0000000     1540.0000000
     721      22      12    1991      464.0000000     1922.6892770     1920.0000000     1920.0000000
     722      23      12    1991      675.0000000     2474.3440988     2540.0000000     2540.0000000
     723      24      12    1991      844.0000000     3312.4652834     3460.0000000     3460.0000000
     724      25      12    1991      569.0000000     3874.8354257     3930.0000000     3930.0000000
     725      26      12    1991      358.0000000     3828.3947527     3740.0000000     3740.0000000
     726      27      12    1991      279.0000000     3340.6088693     3170.0000000     3170.0000000
     727      28      12    1991      238.0000000     2820.2736182     2670.0000000     2670.0000000
     728      29      12    1991      201.0000000     2448.1901055     2340.0000000     2340.0000000
     729      30      12    1991      185.0000000     2177.1372369     2090.0000000     2090.0000000
     730      31      12    1991      165.0000000     1947.8548376     1870.0000000     1870.0000000
     731       1       1    1992      140.0000000     1764.2963603     1700.0000000     1700.0000000
     732       2       1    1992      126.0000000     1623.2764632     1570.0000000     1570.0000000
     733       3       1    1992      117.0000000     1530.1896461     1490.0000000     1490.0000000
     734       4       1    1992      114.0000000     1436.1144873     1390.0000000     1390.0000000
     735       5       1    1992      108.0000000     1373.7922452     1340.0000000     1340.0000000
     736       6       1    1992      108.0000000     1360.2469900     1340.0000000     1340.0000000
     737       7       1    1992      101.0000000     1343.4814514     1320.0000000     1320.0000000
     738       8       1    1992       97.0000000     1347.9483559     1330.0000000     1330.0000000
     739       9       1    1992       89.0000000     1322.8270326     1290.0000000     1290.0000000
     740      10       1    1992      111.0000000     1296.7477779     1260.0000000     1260.0000000
     741      11       1    1992      135.0000000     1308.1850922     1290.0000000     1290.0000000
     742      12       1    1992      171.0000000     1381.8099612     1380.0000000     1380.0000000
     743      13       1    1992      125.0000000     1439.4197435     1430.0000000     1430.0000000
     744      14       1    1992      111.0000000     1372.3430663     1330.0000000     1330.0000000
     745      15       1    1992      100.0000000     1278.8525047     1240.0000000     1240.0000000
     746      16       1    1992       87.0000000     1218.6373920     1190.0000000     1190.0000000
     747      17       1    1992       75.0000000     1183.1073762     1160.0000000     1160.0000000
     748      18       1    1992       79.0000000     1136.8185799     1110.0000000     1110.0000000
     749      19       1    1992       70.0000000     1115.4018432     1090.0000000     1090.0000000
     750      20       1    1992       72.0000000     1101.6586626     1080.0000000     1080.0000000
     751      21       1    1992       87.0000000     1104.8961588     1090.0000000     1090.0000000
     752      22       1    1992       79.0000000     1083.0613083     1060.0000000     1060.0000000
     753      23       1    1992       71.0000000     1052.1976081     1030.0000000     1030.0000000
     754      24       1    1992       66.0000000     1015.2508246      992.0000000      992.0000000
     755      25       1    1992       67.0000000      989.6683547      971.0000000      971.0000000
     756      26       1    1992       65.0000000      961.0959053      941.0000000      941.0000000
     757      27       1    1992       59.0000000      934.3839774      916.0000000      916.0000000
     758      28       1    1992       57.0000000      920.4559154      906.0000000      906.0000000
     759      29       1    1992       54.0000000      905.5045558      890.0000000      890.0000000
     760      30       1    1992       59.0000000      897.2187422      884.0000000      884.0000000
