      No     Day     Mon    Year  Qobs_0000000398  Qsim_0000000398
       1       1       7    1990       79.0000000       41.4712820
       2       2       7    1990       92.0000000       32.8425242
       3       3       7    1990       72.0000000       37.0345534
       4       4       7    1990       58.0000000       46.1671592
       5       5       7    1990       69.0000000       57.5133619
       6       6       7    1990       94.0000000       43.0039507
       7       7       7    1990      199.0000000       38.0254971
       8       8       7    1990      133.0000000       35.6837821
       9       9       7    1990      124.0000000       31.6382325
      10      10       7    1990      123.0000000       31.0598059
      11      11       7    1990       99.0000000       30.5120629
      12      12       7    1990       88.0000000       29.9917344
      13      13       7    1990       84.0000000       29.4963865
      14      14       7    1990       72.0000000       29.0238389
      15      15       7    1990       55.0000000       28.5721365
      16      16       7    1990       65.0000000       28.1395232
      17      17       7    1990       50.0000000       27.7244203
      18      18       7    1990       50.0000000       27.3254065
      19      19       7    1990       46.0000000       26.9412008
      20      20       7    1990       44.0000000       26.5706474
      21      21       7    1990       42.0000000       26.2127022
      22      22       7    1990       37.0000000       25.8664209
      23      23       7    1990       38.0000000       25.5309489
      24      24       7    1990       44.0000000       25.2055115
      25      25       7    1990       30.0000000       24.8894060
      26      26       7    1990       26.0000000       24.5819942
      27      27       7    1990       31.0000000       24.2826960
      28      28       7    1990       33.0000000       25.8791806
      29      29       7    1990       42.0000000       24.0100408
      30      30       7    1990       36.0000000       23.4794114
      31      31       7    1990       34.0000000       23.2046302
      32       1       8    1990       25.0000000       22.9360035
      33       2       8    1990       22.0000000       22.6731742
      34       3       8    1990       28.0000000       22.4158157
      35       4       8    1990       25.0000000       22.1636290
      36       5       8    1990       19.0000000       21.9163401
      37       6       8    1990       22.0000000       21.6736975
      38       7       8    1990       19.0000000       21.4354704
      39       8       8    1990       22.0000000       21.2014463
      40       9       8    1990       19.0000000       20.9714301
      41      10       8    1990       20.0000000       20.7452416
      42      11       8    1990       19.0000000       20.5227148
      43      12       8    1990       19.0000000       20.3036966
      44      13       8    1990       22.0000000       22.5877988
      45      14       8    1990       36.0000000       33.2444221
      46      15       8    1990       31.0000000       27.9003768
      47      16       8    1990       30.0000000       24.3810950
      48      17       8    1990       28.0000000       20.6773636
      49      18       8    1990       34.0000000       19.5545361
      50      19       8    1990       21.0000000       19.3274995
      51      20       8    1990       30.0000000       19.1057117
      52      21       8    1990       22.0000000       18.8885873
      53      22       8    1990       21.0000000       18.6758655
      54      23       8    1990       23.0000000       18.4673077
      55      24       8    1990       20.0000000       18.2626957
      56      25       8    1990       29.0000000       18.0618522
      57      26       8    1990       20.0000000       17.9217916
      58      27       8    1990       22.0000000       18.3133568
      59      28       8    1990       23.0000000       17.5134014
      60      29       8    1990       35.0000000       17.2966445
      61      30       8    1990       51.0000000       95.6408821
      62      31       8    1990       80.0000000       83.2292254
      63       1       9    1990       56.0000000       26.7501085
      64       2       9    1990       33.0000000       20.8876973
      65       3       9    1990       27.0000000       20.3930278
      66       4       9    1990       27.0000000       22.6831145
      67       5       9    1990       28.0000000       21.8718173
      68       6       9    1990       26.0000000       19.1556364
      69       7       9    1990       24.0000000       21.2712945
      70       8       9    1990       33.0000000       19.2378135
      71       9       9    1990       26.0000000       18.2602380
      72      10       9    1990       27.0000000       17.9212374
      73      11       9    1990       22.0000000       17.6002614
      74      12       9    1990       22.0000000       17.2956601
      75      13       9    1990       21.0000000       17.0059605
      76      14       9    1990       22.0000000       16.7298448
      77      15       9    1990       22.0000000       16.4661334
      78      16       9    1990       22.0000000       16.2137684
      79      17       9    1990       20.0000000       15.9718000
      80      18       9    1990       22.0000000       15.7393746
      81      19       9    1990       16.0000000       15.5157238
      82      20       9    1990       22.0000000       15.3001554
      83      21       9    1990       19.0000000       19.4356689
      84      22       9    1990       32.0000000       78.1756100
      85      23       9    1990       27.0000000       54.8089222
      86      24       9    1990       45.0000000       27.1759264
      87      25       9    1990       42.0000000       18.2423950
      88      26       9    1990       39.0000000       17.0226857
      89      27       9    1990       30.0000000       16.6448998
      90      28       9    1990       28.0000000       16.2906810
      91      29       9    1990       30.0000000       15.9577594
      92      30       9    1990       30.0000000       57.4911047
      93       1      10    1990       56.0000000       89.8960488
      94       2      10    1990       72.0000000       46.3662220
      95       3      10    1990       73.0000000       38.8311009
      96       4      10    1990       68.0000000       32.9815321
      97       5      10    1990       53.0000000       24.1348822
      98       6      10    1990       42.0000000       22.3019883
      99       7      10    1990       33.0000000       21.4421653
     100       8      10    1990       42.0000000       20.6576405
     101       9      10    1990       34.0000000       19.9397714
     102      10      10    1990       36.0000000       19.2812595
     103      11      10    1990       36.0000000       18.6757007
     104      12      10    1990       28.0000000       18.1174648
     105      13      10    1990       32.0000000       17.6015926
     106      14      10    1990       27.0000000       17.1237081
     107      15      10    1990       35.0000000       16.8783957
     108      16      10    1990       42.0000000       17.1599533
     109      17      10    1990       35.0000000       24.0699591
     110      18      10    1990       39.0000000       22.3712769
     111      19      10    1990       34.0000000       16.1490820
     112      20      10    1990       32.0000000       15.7552172
     113      21      10    1990       34.0000000       15.3911251
     114      22      10    1990       27.0000000       15.0501509
     115      23      10    1990       31.0000000       14.7300901
     116      24      10    1990       28.0000000       14.4289773
     117      25      10    1990       25.0000000       14.4736869
     118      26      10    1990       29.0000000       28.6051038
     119      27      10    1990       31.0000000       34.8020028
     120      28      10    1990       65.0000000      151.1267740
     121      29      10    1990       69.0000000      121.8124546
     122      30      10    1990      157.0000000       64.4562934
     123      31      10    1990      190.0000000       45.5019959
     124       1      11    1990      115.0000000       52.3892602
     125       2      11    1990      104.0000000       59.2518494
     126       3      11    1990      100.0000000       55.8312047
     127       4      11    1990      131.0000000       51.0038580
     128       5      11    1990      130.0000000       45.9326240
     129       6      11    1990      115.0000000       38.9020866
     130       7      11    1990      102.0000000       36.1465507
     131       8      11    1990       95.0000000       34.1044567
     132       9      11    1990       81.0000000       32.2923174
     133      10      11    1990       66.0000000       42.0830019
     134      11      11    1990       67.0000000       67.1515779
     135      12      11    1990       74.0000000       55.3886810
     136      13      11    1990      109.0000000       50.9224174
     137      14      11    1990       92.0000000       71.5895131
     138      15      11    1990       92.0000000       66.2139061
     139      16      11    1990      155.0000000       52.8829301
     140      17      11    1990      159.0000000       52.9585590
     141      18      11    1990      131.0000000       67.9122913
     142      19      11    1990      161.0000000       72.2892768
     143      20      11    1990      196.0000000      148.0773068
     144      21      11    1990      336.0000000      134.9771472
     145      22      11    1990      566.0000000      113.4938784
     146      23      11    1990      373.0000000      125.7958036
     147      24      11    1990      293.0000000      118.1824868
     148      25      11    1990      264.0000000      119.0798747
     149      26      11    1990      226.0000000      105.9304724
     150      27      11    1990      201.0000000       91.1190163
     151      28      11    1990      180.0000000       82.0813305
     152      29      11    1990      161.0000000       86.3959666
     153      30      11    1990      149.0000000       81.5151904
     154       1      12    1990      134.0000000       72.4820249
     155       2      12    1990      113.0000000       67.7796526
     156       3      12    1990       99.0000000       63.6554567
     157       4      12    1990      107.0000000       60.1059295
     158       5      12    1990       99.0000000       56.8110498
     159       6      12    1990       89.0000000       53.8195442
     160       7      12    1990       77.0000000       51.1295590
     161       8      12    1990       71.0000000       48.7003357
     162       9      12    1990       68.0000000       46.5011875
