      No     Day     Mon    Year  Qobs_0000000398  Qsim_0000000398
       1       1       1    1990      157.0000000       20.2377279
       2       2       1    1990      129.0000000       76.5546794
       3       3       1    1990      117.0000000      126.1351645
       4       4       1    1990      111.0000000      142.8180424
       5       5       1    1990      112.0000000      142.3683410
       6       6       1    1990       93.0000000      139.6975925
       7       7       1    1990       87.0000000      137.6460017
       8       8       1    1990       84.0000000      132.8976165
       9       9       1    1990       80.0000000      131.3667482
      10      10       1    1990       78.0000000      131.0019567
      11      11       1    1990       78.0000000      124.6313352
      12      12       1    1990       77.0000000      116.5746695
      13      13       1    1990       76.0000000      113.4113590
      14      14       1    1990       73.0000000      113.2883653
      15      15       1    1990       66.0000000      113.8180203
      16      16       1    1990       76.0000000      117.0491190
      17      17       1    1990       73.0000000      116.4319650
      18      18       1    1990       71.0000000      112.8845944
      19      19       1    1990       90.0000000      109.6329924
      20      20       1    1990       82.0000000      105.1798834
      21      21       1    1990       80.0000000      100.3098128
      22      22       1    1990       81.0000000       96.3369976
      23      23       1    1990       97.0000000      118.1278532
      24      24       1    1990      198.0000000      139.0615180
      25      25       1    1990      392.0000000      141.2473142
      26      26       1    1990      519.0000000      141.1932471
      27      27       1    1990      565.0000000      125.1441479
      28      28       1    1990      331.0000000      110.3219625
      29      29       1    1990      293.0000000      103.3468034
      30      30       1    1990      302.0000000      101.9974932
      31      31       1    1990      233.0000000       97.1846706
      32       1       2    1990      198.0000000       96.5724342
      33       2       2    1990      183.0000000      101.1444594
      34       3       2    1990      206.0000000      103.2429575
      35       4       2    1990      215.0000000      100.1173763
      36       5       2    1990      183.0000000       92.8722935
      37       6       2    1990      159.0000000       87.6867665
      38       7       2    1990      167.0000000       84.9532726
      39       8       2    1990      138.0000000       83.2152824
      40       9       2    1990      126.0000000       82.6527516
      41      10       2    1990      131.0000000       98.2840328
      42      11       2    1990      173.0000000      122.4832658
      43      12       2    1990      240.0000000      126.0939260
      44      13       2    1990      270.0000000      134.3511224
      45      14       2    1990      458.0000000      180.7414405
      46      15       2    1990      996.0000000      237.1640656
      47      16       2    1990     1370.0000000      247.7056439
      48      17       2    1990     1540.0000000      226.8006532
      49      18       2    1990     1210.0000000      199.4161367
      50      19       2    1990      616.0000000      177.2718106
      51      20       2    1990      465.0000000      161.2615796
      52      21       2    1990      373.0000000      149.4438896
      53      22       2    1990      298.0000000      140.2664254
      54      23       2    1990      270.0000000      132.6605705
      55      24       2    1990      234.0000000      126.0508680
      56      25       2    1990      218.0000000      122.0991243
      57      26       2    1990      203.0000000      141.0704360
      58      27       2    1990      314.0000000      176.2418519
      59      28       2    1990      520.0000000      219.9466053
      60       1       3    1990      689.0000000      272.7429158
      61       2       3    1990      777.0000000      303.4575875
      62       3       3    1990      584.0000000      295.1419980
      63       4       3    1990      429.0000000      265.4365746
      64       5       3    1990      365.0000000      233.6985033
      65       6       3    1990      281.0000000      207.2734531
      66       7       3    1990      257.0000000      186.6779656
      67       8       3    1990      231.0000000      170.0528638
      68       9       3    1990      211.0000000      156.3920335
      69      10       3    1990      191.0000000      145.7228715
      70      11       3    1990      182.0000000      137.4679293
