      No     Day     Mon    Year  Qobs_0000000045  Qsim_0000000045
       1       1       1    1991    -9999.0000000       84.0451965
       2       2       1    1991    -9999.0000000       71.5795191
       3       3       1    1991    -9999.0000000       69.3914580
       4       4       1    1991    -9999.0000000       69.6696624
       5       5       1    1991    -9999.0000000       76.0176584
       6       6       1    1991    -9999.0000000       60.8850598
       7       7       1    1991    -9999.0000000       64.6737846
       8       8       1    1991    -9999.0000000       62.8327816
       9       9       1    1991    -9999.0000000       57.9555711
      10      10       1    1991    -9999.0000000       56.4962682
      11      11       1    1991    -9999.0000000       56.1674988
      12      12       1    1991    -9999.0000000       60.6418420
      13      13       1    1991    -9999.0000000       59.5941382
      14      14       1    1991    -9999.0000000       53.1783245
      15      15       1    1991    -9999.0000000       50.5106018
      16      16       1    1991    -9999.0000000       49.3768028
      17      17       1    1991    -9999.0000000       48.3145197
      18      18       1    1991    -9999.0000000       47.3138157
      19      19       1    1991    -9999.0000000       46.3692874
      20      20       1    1991    -9999.0000000       45.4760588
      21      21       1    1991    -9999.0000000       44.6297267
      22      22       1    1991    -9999.0000000       43.8263118
      23      23       1    1991    -9999.0000000       43.0622161
      24      24       1    1991    -9999.0000000       42.3341835
      25      25       1    1991    -9999.0000000       41.6392656
      26      26       1    1991    -9999.0000000       40.9747908
      27      27       1    1991    -9999.0000000       40.3383368
      28      28       1    1991    -9999.0000000       39.7277056
      29      29       1    1991    -9999.0000000       39.1409017
      30      30       1    1991    -9999.0000000       38.5761122
      31      31       1    1991    -9999.0000000       38.0316885
      32       1       2    1991    -9999.0000000       37.5061313
      33       2       2    1991    -9999.0000000       36.9980754
      34       3       2    1991    -9999.0000000       36.5062771
      35       4       2    1991    -9999.0000000       36.0296029
      36       5       2    1991    -9999.0000000       35.5670186
      37       6       2    1991    -9999.0000000       35.1175803
      38       7       2    1991    -9999.0000000       34.6804256
      39       8       2    1991    -9999.0000000       34.2547663
      40       9       2    1991    -9999.0000000       42.9579021
      41      10       2    1991    -9999.0000000       90.4670536
      42      11       2    1991    -9999.0000000       55.3363029
      43      12       2    1991    -9999.0000000       44.1009208
      44      13       2    1991    -9999.0000000       42.8500820
      45      14       2    1991    -9999.0000000       41.7078634
      46      15       2    1991    -9999.0000000       40.6426408
      47      16       2    1991    -9999.0000000       39.6473024
