      No     Day     Mon    Year  Qobs_0000000398  Qsim_0000000398
       1       1       1    1991      889.0000000      653.6848012
       2       2       1    1991      863.0000000      701.9782553
       3       3       1    1991      875.0000000      761.4867042
       4       4       1    1991      932.0000000      681.3530589
       5       5       1    1991      826.0000000      646.7021509
       6       6       1    1991      731.0000000      604.9319995
       7       7       1    1991      613.0000000      575.6926241
       8       8       1    1991      610.0000000      570.1452540
       9       9       1    1991      686.0000000      513.6060807
      10      10       1    1991      556.0000000      552.0700201
      11      11       1    1991      669.0000000      587.5866329
      12      12       1    1991      828.0000000      552.3393019
      13      13       1    1991      735.0000000      449.1917937
      14      14       1    1991      513.0000000      368.4095984
      15      15       1    1991      411.0000000      304.8070675
      16      16       1    1991      345.0000000      256.4513893
      17      17       1    1991      293.0000000      222.4906641
      18      18       1    1991      251.0000000      197.8999168
      19      19       1    1991      222.0000000      180.4168828
      20      20       1    1991      215.0000000      167.8749393
      21      21       1    1991      213.0000000      162.7593234
      22      22       1    1991      202.0000000      163.5894143
      23      23       1    1991      200.0000000      155.4338246
      24      24       1    1991      192.0000000      147.1925898
      25      25       1    1991      176.0000000      139.6935398
      26      26       1    1991      164.0000000      133.1262352
      27      27       1    1991      157.0000000      127.1014650
      28      28       1    1991      134.0000000      121.7096031
      29      29       1    1991      130.0000000      116.8655938
      30      30       1    1991      119.0000000      112.4974346
      31      31       1    1991      107.0000000      108.5439338
      32       1       2    1991      112.0000000      104.9528871
      33       2       2    1991      109.0000000      101.6795964
      34       3       2    1991      101.0000000       98.6856596
      35       4       2    1991       98.0000000       95.9379775
      36       5       2    1991       84.0000000       93.4079346
      37       6       2    1991       93.0000000       91.0707202
      38       7       2    1991       80.0000000       88.9047639
      39       8       2    1991       73.0000000       86.8912633
      40       9       2    1991       89.0000000       85.0137887
      41      10       2    1991       84.0000000       83.2579499
      42      11       2    1991       78.0000000       81.6111144
      43      12       2    1991       79.0000000       80.0621696
      44      13       2    1991       77.0000000       78.6013192
      45      14       2    1991       80.0000000       77.2199110
      46      15       2    1991       72.0000000       75.9102887
      47      16       2    1991       78.0000000       76.2875352
      48      17       2    1991       74.0000000       76.1390857
      49      18       2    1991       77.0000000       74.6848102
      50      19       2    1991       73.0000000       85.1075425
      51      20       2    1991       69.0000000       99.9344931
      52      21       2    1991       74.0000000      129.5458305
      53      22       2    1991       81.0000000      143.3170598
      54      23       2    1991      110.0000000      141.6210109
      55      24       2    1991      180.0000000      138.3845972
      56      25       2    1991      213.0000000      134.0567859
      57      26       2    1991      222.0000000      130.3313859
      58      27       2    1991      208.0000000      131.2878649
      59      28       2    1991      211.0000000      125.5852940
