      No     Day     Mon    Year  Qobs_0000000398  Qsim_0000000398
       1       1       1    1990      157.0000000      119.9326582
       2       2       1    1990      129.0000000      110.2446086
       3       3       1    1990      117.0000000      102.4736641
       4       4       1    1990      111.0000000       96.1958869
       5       5       1    1990      112.0000000       91.1145292
       6       6       1    1990       93.0000000       87.6326877
       7       7       1    1990       87.0000000       84.7172320
       8       8       1    1990       84.0000000       81.6521770
       9       9       1    1990       80.0000000       78.9836816
      10      10       1    1990       78.0000000       76.7177643
      11      11       1    1990       78.0000000       74.7726855
      12      12       1    1990       77.0000000       73.0839901
      13      13       1    1990       76.0000000       72.7515538
      14      14       1    1990       73.0000000       75.7557304
      15      15       1    1990       66.0000000       87.5936853
      16      16       1    1990       76.0000000       88.0203736
      17      17       1    1990       73.0000000       97.3843222
      18      18       1    1990       71.0000000      104.3911118
      19      19       1    1990       90.0000000       98.9844970
      20      20       1    1990       82.0000000       99.9763797
      21      21       1    1990       80.0000000       92.6766283
      22      22       1    1990       81.0000000       86.3165193
      23      23       1    1990       97.0000000      216.8707391
      24      24       1    1990      198.0000000      250.1614289
      25      25       1    1990      392.0000000      358.4726194
      26      26       1    1990      519.0000000      356.7041091
      27      27       1    1990      565.0000000      294.7280401
      28      28       1    1990      331.0000000      279.1772443
      29      29       1    1990      293.0000000      270.4180526
      30      30       1    1990      302.0000000      228.6345529
      31      31       1    1990      233.0000000      197.9605217
      32       1       2    1990      198.0000000      205.4506456
      33       2       2    1990      183.0000000      225.4963914
      34       3       2    1990      206.0000000      225.1654708
      35       4       2    1990      215.0000000      193.4919748
      36       5       2    1990      183.0000000      170.3547079
      37       6       2    1990      159.0000000      152.2848807
      38       7       2    1990      167.0000000      137.9941375
      39       8       2    1990      138.0000000      132.2919152
      40       9       2    1990      126.0000000      131.5916475
      41      10       2    1990      131.0000000      254.0143361
      42      11       2    1990      173.0000000      303.6265626
      43      12       2    1990      240.0000000      359.8260548
      44      13       2    1990      270.0000000      582.3969559
      45      14       2    1990      458.0000000     1109.4933515
      46      15       2    1990      996.0000000     1292.1006074
      47      16       2    1990     1370.0000000     1019.1721928
      48      17       2    1990     1540.0000000      755.0655442
      49      18       2    1990     1210.0000000      572.8080814
      50      19       2    1990      616.0000000      447.5946434
      51      20       2    1990      465.0000000      369.0450274
      52      21       2    1990      373.0000000      316.5043792
      53      22       2    1990      298.0000000      276.0930821
      54      23       2    1990      270.0000000      244.6947005
      55      24       2    1990      234.0000000      220.1099805
      56      25       2    1990      218.0000000      207.5314864
      57      26       2    1990      203.0000000      376.1225269
      58      27       2    1990      314.0000000      616.3571080
