      No     Day     Mon    Year  Qobs_0000000398  Qsim_0000000398
       1       1       7    1990       79.0000000      114.8085178
       2       2       7    1990       92.0000000      101.7452365
       3       3       7    1990       72.0000000      110.0506184
       4       4       7    1990       58.0000000      132.3399237
       5       5       7    1990       69.0000000      168.9115913
       6       6       7    1990       94.0000000      150.4179711
       7       7       7    1990      199.0000000      154.2530656
       8       8       7    1990      133.0000000      153.9354225
       9       9       7    1990      124.0000000      135.5743424
      10      10       7    1990      123.0000000      123.8277634
      11      11       7    1990       99.0000000      114.3526936
      12      12       7    1990       88.0000000      106.6714807
      13      13       7    1990       84.0000000      100.4095951
      14      14       7    1990       72.0000000       95.2727107
      15      15       7    1990       55.0000000       91.0290702
      16      16       7    1990       65.0000000       87.4958570
      17      17       7    1990       50.0000000       84.5286263
      18      18       7    1990       50.0000000       82.0130803
      19      19       7    1990       46.0000000       79.8586518
      20      20       7    1990       44.0000000       77.9934843
      21      21       7    1990       42.0000000       76.3604975
      22      22       7    1990       37.0000000       74.9142964
      23      23       7    1990       38.0000000       73.6187395
      24      24       7    1990       44.0000000       72.4450216
      25      25       7    1990       30.0000000       71.3701614
      26      26       7    1990       26.0000000       70.3758048
      27      27       7    1990       31.0000000       69.4472787
      28      28       7    1990       33.0000000       72.4662155
      29      29       7    1990       42.0000000       68.6687637
      30      30       7    1990       36.0000000       67.0388431
      31      31       7    1990       34.0000000       66.2670118
      32       1       8    1990       25.0000000       65.5232801
      33       2       8    1990       22.0000000       64.8033733
      34       3       8    1990       28.0000000       64.1038475
      35       4       8    1990       25.0000000       63.4219239
      36       5       8    1990       19.0000000       62.7555600
      37       6       8    1990       22.0000000       62.1029964
      38       7       8    1990       19.0000000       61.4620056
      39       8       8    1990       22.0000000       60.8318325
      40       9       8    1990       19.0000000       60.2115607
      41      10       8    1990       20.0000000       59.6003879
      42      11       8    1990       19.0000000       58.9976561
      43      12       8    1990       19.0000000       58.4028238
      44      13       8    1990       22.0000000       64.4372567
      45      14       8    1990       36.0000000       87.2979629
      46      15       8    1990       31.0000000       69.8633461
      47      16       8    1990       30.0000000       66.3164015
      48      17       8    1990       28.0000000       61.0278308
      49      18       8    1990       34.0000000       56.9164550
      50      19       8    1990       21.0000000       56.0543696
      51      20       8    1990       30.0000000       55.2589708
      52      21       8    1990       22.0000000       54.5180908
      53      22       8    1990       21.0000000       53.8219844
      54      23       8    1990       23.0000000       53.1628389
      55      24       8    1990       20.0000000       52.5343843
      56      25       8    1990       29.0000000       51.9320763
      57      26       8    1990       20.0000000       51.5319989
      58      27       8    1990       22.0000000       52.7584271
      59      28       8    1990       23.0000000       51.2629601
      60      29       8    1990       35.0000000       50.0527009
      61      30       8    1990       51.0000000      153.1821133
      62      31       8    1990       80.0000000      104.2539856
      63       1       9    1990       56.0000000       60.0786506
      64       2       9    1990       33.0000000       54.9268524
      65       3       9    1990       27.0000000       53.3028120
      66       4       9    1990       27.0000000       58.8151035
      67       5       9    1990       28.0000000       57.0726603
      68       6       9    1990       26.0000000       53.3323767
      69       7       9    1990       24.0000000       54.7556832
      70       8       9    1990       33.0000000       51.9559674
      71       9       9    1990       26.0000000       49.8259124
      72      10       9    1990       27.0000000       48.6069751
      73      11       9    1990       22.0000000       47.5435995
      74      12       9    1990       22.0000000       46.6054578
      75      13       9    1990       21.0000000       45.7683836
      76      14       9    1990       22.0000000       45.0130967
      77      15       9    1990       22.0000000       44.3241975
      78      16       9    1990       22.0000000       43.6893716
      79      17       9    1990       20.0000000       43.0987614
      80      18       9    1990       22.0000000       42.5444669
      81      19       9    1990       16.0000000       42.0201506
      82      20       9    1990       22.0000000       41.5207225
      83      21       9    1990       19.0000000       46.4671860
      84      22       9    1990       32.0000000      128.4204033
      85      23       9    1990       27.0000000       84.8514819
      86      24       9    1990       45.0000000       68.6644168
      87      25       9    1990       42.0000000       55.5945255
      88      26       9    1990       39.0000000       51.7108569
      89      27       9    1990       30.0000000       49.1074454
      90      28       9    1990       28.0000000       46.9511407
      91      29       9    1990       30.0000000       45.1525159
      92      30       9    1990       30.0000000      116.8357307
      93       1      10    1990       56.0000000      155.6706829
      94       2      10    1990       72.0000000      117.6925212
      95       3      10    1990       73.0000000      128.1179991
      96       4      10    1990       68.0000000      108.5834976
      97       5      10    1990       53.0000000       96.5782416
      98       6      10    1990       42.0000000       85.0437431
      99       7      10    1990       33.0000000       76.1641630
     100       8      10    1990       42.0000000       69.0748511
     101       9      10    1990       34.0000000       63.3379060
     102      10      10    1990       36.0000000       58.6858912
     103      11      10    1990       36.0000000       54.9017157
     104      12      10    1990       28.0000000       51.8059814
     105      13      10    1990       32.0000000       49.2573276
     106      14      10    1990       27.0000000       47.1441545
     107      15      10    1990       35.0000000       45.7179751
     108      16      10    1990       42.0000000       46.1009709
     109      17      10    1990       35.0000000       57.8385551
     110      18      10    1990       39.0000000       55.4576720
     111      19      10    1990       34.0000000       49.0937679
     112      20      10    1990       32.0000000       46.7518234
