      No     Day     Mon    Year  Qobs_0000000398  Qsim_0000000398
       1       1       1    1989    -9999.0000000      117.6907048
       2       2       1    1989    -9999.0000000      164.8478950
       3       3       1    1989    -9999.0000000      144.6907760
       4       4       1    1989    -9999.0000000      153.7980288
       5       5       1    1989    -9999.0000000      183.1518739
       6       6       1    1989    -9999.0000000      154.4881411
       7       7       1    1989    -9999.0000000      135.3635452
       8       8       1    1989    -9999.0000000      124.3188106
       9       9       1    1989    -9999.0000000      121.5270491
      10      10       1    1989    -9999.0000000      120.0172102
      11      11       1    1989    -9999.0000000      113.9401076
      12      12       1    1989    -9999.0000000      118.2588744
      13      13       1    1989    -9999.0000000      113.3007477
      14      14       1    1989    -9999.0000000      106.8326606
      15      15       1    1989    -9999.0000000      104.0362245
      16      16       1    1989    -9999.0000000      101.4008355
      17      17       1    1989    -9999.0000000       99.9595747
      18      18       1    1989    -9999.0000000       98.0716585
      19      19       1    1989    -9999.0000000       96.0647105
      20      20       1    1989    -9999.0000000       94.4669009
      21      21       1    1989    -9999.0000000      109.4463614
      22      22       1    1989    -9999.0000000      101.3821455
      23      23       1    1989    -9999.0000000       90.7455499
      24      24       1    1989    -9999.0000000       89.0329784
      25      25       1    1989    -9999.0000000       87.8838767
      26      26       1    1989    -9999.0000000       86.7146742
      27      27       1    1989    -9999.0000000       85.3082992
      28      28       1    1989    -9999.0000000       84.1564154
      29      29       1    1989    -9999.0000000       83.0435976
      30      30       1    1989    -9999.0000000       81.9667441
      31      31       1    1989    -9999.0000000       80.9230725
      32       1       2    1989    -9999.0000000       79.9100825
      33       2       2    1989    -9999.0000000       78.9255245
      34       3       2    1989    -9999.0000000       77.9673714
      35       4       2    1989    -9999.0000000       77.0337944
      36       5       2    1989    -9999.0000000       76.1788767
      37       6       2    1989    -9999.0000000       75.6339328
      38       7       2    1989    -9999.0000000       74.3812177
      39       8       2    1989    -9999.0000000       73.5297870
      40       9       2    1989    -9999.0000000       72.6961894
      41      10       2    1989    -9999.0000000       71.8794017
      42      11       2    1989    -9999.0000000       71.0784920
      43      12       2    1989    -9999.0000000       70.4131408
      44      13       2    1989    -9999.0000000       83.1804761
      45      14       2    1989    -9999.0000000       75.7926130
      46      15       2    1989    -9999.0000000       79.5101587
      47      16       2    1989    -9999.0000000       73.9145004
      48      17       2    1989    -9999.0000000       68.4236227
      49      18       2    1989    -9999.0000000       81.0140530
      50      19       2    1989    -9999.0000000       73.5818503
      51      20       2    1989    -9999.0000000       81.6715957
      52      21       2    1989    -9999.0000000       98.8872536
      53      22       2    1989    -9999.0000000       81.1284591
      54      23       2    1989    -9999.0000000       80.0081796
      55      24       2    1989    -9999.0000000       80.0182544
      56      25       2    1989    -9999.0000000       97.2766069
      57      26       2    1989    -9999.0000000       89.0501080
      58      27       2    1989    -9999.0000000       93.8543071
      59      28       2    1989    -9999.0000000       89.2944926
      60       1       3    1989    -9999.0000000       81.7406918
      61       2       3    1989    -9999.0000000      106.3463214
      62       3       3    1989    -9999.0000000      103.5407631
      63       4       3    1989    -9999.0000000       82.5900481
      64       5       3    1989    -9999.0000000       68.9880025
      65       6       3    1989    -9999.0000000       67.4699633
      66       7       3    1989    -9999.0000000       70.7348164
      67       8       3    1989    -9999.0000000       89.2288425
      68       9       3    1989    -9999.0000000       73.8435798
      69      10       3    1989    -9999.0000000       66.3025045
      70      11       3    1989    -9999.0000000       64.8730514
      71      12       3    1989    -9999.0000000       63.6741811
      72      13       3    1989    -9999.0000000       62.5448110
      73      14       3    1989    -9999.0000000       63.8141720
      74      15       3    1989    -9999.0000000       94.0637561
      75      16       3    1989    -9999.0000000      113.3340304
      76      17       3    1989    -9999.0000000       83.7593127
      77      18       3    1989    -9999.0000000       69.3537920
      78      19       3    1989    -9999.0000000       67.6177356
      79      20       3    1989    -9999.0000000       66.0730042
      80      21       3    1989    -9999.0000000       65.0786775
      81      22       3    1989    -9999.0000000       74.2065553
      82      23       3    1989    -9999.0000000       72.7680932
      83      24       3    1989    -9999.0000000       66.1592409
      84      25       3    1989    -9999.0000000       64.5849572
      85      26       3    1989    -9999.0000000       62.4224717
      86      27       3    1989    -9999.0000000       61.1570445
      87      28       3    1989    -9999.0000000       59.9622263
      88      29       3    1989    -9999.0000000       58.8326584
      89      30       3    1989    -9999.0000000       57.7625206
